HF_ID,HF_CODE,NAME_KH,NAME_EN,PRO_CODE,PRO_NAME_KH,PRO_NAME_EN,DIS_CODE,DIS_NAME_KH,DIS_NAME_EN,OD_CODE,OD_NAME_KH,OD_NAME_EN,COM_CODE,COM_NAME_KH,COM__NAME_EN,VIL_CODE,VIL_NAME_KH,VIL__NAME_EN,OWNERSHIP,ACRONYM,HF_TYPE_EN,HF_TYPE_KH,HF_LEVEL,HF_HEAD,CONTACT_NO,CONTACT_EMAIL,HF_LAT,HF_LON,START_DATE,GOOGLE_MAP_LINK,STATUS,missing_required_fields
228802,NA,HP កូន ពោធី,HP Kon Por,14,ព្រៃវែង,Prey Veng,1413,ស្វាយអន្ទរ,Svay Antor,1407,ស្វាយអន្ទរ,Svay Antor,141310,ស្វាយអន្ទរ,Svay Antor,14131002,ស្វាយអន្ទរទី ២,Svay Antor Ti Pir,DPHI (GPS),HP,Health Post,ប៉ុស្តិ៍សុខភាព,,NA,None,None,11.4623720102481,105.502656304548,NA,,Operational,HF_CODE;HF_LEVEL;CONTACT_NO;START_DATE
041764,150101,RH មន្ទីរពេទ្យបង្អែកបាកាន,RH Bakan,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150102,បឹងខ្នារ,Boeng Khnar,15010202,បឹងខ្នារ,Boeng Khnar,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,មូល កោសិន្ទ,855 11 552 526,None,12.6380128996036,103.722556777716,01/01/2006,https://maps.app.goo.gl/rtgTS8v3hiui3jG58,Operational,HF_LEVEL
811370,150102,HC បឹងខ្នារ,HC Boeng Khnar,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150102,បឹងខ្នារ,Boeng Khnar,15010202,បឹងខ្នារ,Boeng Khnar,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,នួន សុទ្ធ,855 92 824 156,None,12.6377338535326,103.722916305283,01/01/2006,https://maps.app.goo.gl/rtgTS8v3hiui3jG58,Operational,HF_LEVEL
201411,150103,HC ស្នាមព្រះ,HC Snam Preah,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150107,ស្នាមព្រះ,Snam Preah,15010701,ស្នាមព្រះ,Snam Preah,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,យ៉ា ស៊ីកាណា,855 96 607 9780,None,12.5691708665609,103.840966640462,01/01/2006,https://maps.app.goo.gl/g42JQc4K8yF1bYfC7,Operational,HF_LEVEL
607552,150104,HC ត្រពាំងជង,HC Trapeang Chong,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150110,ត្រពាំងជង,Trapeang chorng,15011011,កោះស្វាយ,Kaoh Svay,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,វ៉ា ចាន់រ៉េត,855 12 497 675,None,12.6038807563445,103.784099049126,01/01/2006,https://maps.app.goo.gl/3myrjPrppHtTxV1bA,Operational,HF_LEVEL
144476,150105,HC មេទឹក,HC Me Tuek,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150104,មេទឹក,Me Tuek,15010404,ក្ដាត,Kdat,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,មុយ ប៊ុនផេង,855 77 787 453,None,12.6941393958075,103.7393572133,01/01/2006,https://maps.app.goo.gl/uUPjm2pSroVD9De58,Operational,HF_LEVEL
390460,150106,HC អូរតាប៉ោង,HC O Ta Paong,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150105,អូរតាប៉ោង,Ou Ta Paong,15010505,អូរតាប៉ោង,Ou Ta Paong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សែម កាន,855 12 263 962,None,12.6594977620537,103.672278719377,01/01/2006,https://maps.app.goo.gl/oe7NyJM4d8yXbSa67,Operational,HF_LEVEL
570367,150107,HC ស្វាយដូនកែវ,HC Svay Daun Keo,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150108,ស្វាយដូនកែវ,Svay Doun Kaev,15010802,ស្វាយដូនកែវទី១,Svay Doun Kaev Ti Muoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លឹម រិទ្ធ,855 17 381 807,None,12.6713807105402,103.641779406404,01/01/2006,https://maps.app.goo.gl/4cy1XSDgFUAEFCHT9,Operational,HF_LEVEL
948646,150108,HC ខ្នារទទឹង,HC Khnar Totueng,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150103,ខ្នារទទឹង,Khnar Totueng,15010307,បឹងឈូក,Boeng Chhuk,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សុន ធឿន,855 12 495 486,None,12.5918023217478,103.724728724955,01/01/2006,https://maps.app.goo.gl/rAHriPGAxR2DFyP46,Operational,HF_LEVEL
184773,150109,HC រំលេច,HC Rumlech,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150106,រំលេច,Rumlech,15010607,រំលេច,Rumlech,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ីវ ចាន់ឌី,855 97 656 5888,None,12.5994841933909,103.688023824955,01/01/2006,https://maps.app.goo.gl/2rXXurbPhSXBtxvw8,Operational,HF_LEVEL
923759,150110,HC បឹងបត់កណ្តោល,HC Boeng Bat Kandaol,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150101,បឹងបត់កណ្ដាល,Boeng Bat Kandaol,15010103,ត្រាំំសេះ,Tram Seh,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,មាស តូច,855 97​ 456 7827,None,12.6490204541836,103.797745599532,01/01/2016,https://maps.app.goo.gl/F1f6kf3DwYPaqMVE7,Operational,HF_LEVEL
613754,150111,HC តាលោ,HC Ta Lo,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150109,តាលោ,Ta Lou,15010906,តាលោ,Ta Lou,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ប៉ូ ម៉ាល័យ,855 97 374 2023,None,12.4896332633692,103.65291516141,01/01/2006,https://maps.app.goo.gl/QwngH8Zz8cCQZRuW9,Operational,HF_LEVEL
862265,150112,HC រហាលទិល,HC Rohal Til,15,ពោធិ៍សាត់,Pursat,1501,បាកាន,Bakan,1501,បាកាន,Bakan,150109,តាលោ,Ta Lou,15010919,រហាលទិល,Rohal Til,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អ៊ុក ភីរម្យ,855 12 279 233,None,12.48217826,103.5907841,01/06/2013,https://maps.app.goo.gl/gCsSxBvDo9eMcvL98,Operational,HF_LEVEL
468454,150113,HC តាសាស់,HC Ta Sah,15,ពោធិ៍សាត់,Pursat,1504,ភ្នំក្រវ៉ាញ,Phnum Kravanh,1501,បាកាន,Bakan,150403,ផ្ទះរុង,Phteah Rung,15040302,តាសាស់,Ta Sas,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ាន​ ​គឹមណាត,855 12 436 655,None,12.4546149214384,103.751869924952,01/01/2023,https://maps.app.goo.gl/satsrXUcbuMh6fbK9,Operational,HF_LEVEL
918929,150201,PH មន្ទីរពេទ្យខេត្តពោធិ៍សាត់,PH Pursat,15,ពោធិ៍សាត់,Pursat,1505,ពោធិ៍សាត់,Pursat,1502,សំពៅមាស,Sampov Meas,150504,ផ្ទះព្រៃ,Phteah Prey,15050402,ពាលញែក ២,Peal Nheaek Pir,DPHI (GPS),PH,Provincial Hospital,មន្ទីរពេទ្យខេត្ត,,ម៉ៅ ស៊ីវណ្ណា,855 12 979 640,None,12.5451241549574,103.919647537787,01/01/2006,https://maps.app.goo.gl/v1Qs98MgSSS6GKrW6,Operational,HF_LEVEL
004171,150202,HC ពាលញែក,HC Peal Nhek,15,ពោធិ៍សាត់,Pursat,1505,ពោធិ៍សាត់,Pursat,1502,សំពៅមាស,Sampov Meas,150504,ផ្ទះព្រៃ,Phteah Prey,15050402,ពាលញែក ២,Peal Nheaek Pir,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ចាន់ ពៃ,855 12 984 246,None,12.5461086266295,103.920250731038,01/01/2006,https://maps.app.goo.gl/cHgkUPFosYQmWHg48,Operational,HF_LEVEL
012256,150203,HC កោះជុំ,HC Koh Chum,15,ពោធិ៍សាត់,Pursat,1505,ពោធិ៍សាត់,Pursat,1502,សំពៅមាស,Sampov Meas,150504,ផ្ទះព្រៃ,Phteah Prey,15050408,ត្នោតទ្រេត,Tnaot Tret,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ម៉ៅ សៀងឌី,855 12 851 912,None,12.552728486835,103.886533932171,01/01/2006,https://maps.app.goo.gl/1heW7yJTsxm65aFs8,Operational,HF_LEVEL
278667,150204,HC ព្រៃញី,HC Prey Nhi,15,ពោធិ៍សាត់,Pursat,1505,ពោធិ៍សាត់,Pursat,1502,សំពៅមាស,Sampov Meas,150505,ព្រៃញី,Prey Nhi,15050501,បាក់រទេះ,Bak Roteh,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ុន គឿន,855 11 217 751,None,12.5357179446306,103.926569858874,01/01/2006,https://maps.app.goo.gl/KQwrHg1goBtUwQSf7,Operational,HF_LEVEL
192684,150205,HC ព្រែកត្នោត,HC Prek Tnaot,15,ពោធិ៍សាត់,Pursat,1505,ពោធិ៍សាត់,Pursat,1502,សំពៅមាស,Sampov Meas,150506,រលាប,Roleab,15050612,ព្រែកត្នោត,Preaek Tnaot,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហោ សុវណ្ណារ៉ា,855 97 777 97 37,None,12.5045640867024,103.905487650325,01/01/2006,https://maps.app.goo.gl/ts1gSRz6g8rkZLPy8,Operational,HF_LEVEL
921947,150206,HC វត្តហ្លួង,HC Wat Luong,15,ពោធិ៍សាត់,Pursat,1505,ពោធិ៍សាត់,Pursat,1502,សំពៅមាស,Sampov Meas,150503,លលកស,Lolok Sa,15050306,វត្ដលួង,Voat Luong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អ៊ិន សុភា,078 717 949,None,12.5073527523489,103.852687923861,01/01/2006,https://maps.app.goo.gl/BJfR46s73kPAsZrR8,Operational,HF_LEVEL
188537,150207,HC វត្តពោធិ,HC Wat Pou,15,ពោធិ៍សាត់,Pursat,1502,កណ្ដៀង,Kandieng,1502,សំពៅមាស,Sampov Meas,150201,អន្លង់វិល,Anlong Vil,15020109,ព្រែកតាវង,Preaek Ta Vong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,នួន ជា,855 12 673 146,None,12.5645608764435,103.941742913296,01/01/2006,https://maps.app.goo.gl/DbW9ZmKiE2wrkXPTA,Operational,HF_LEVEL
618784,150208,RH មន្ទីរពេទ្យបង្អែកកណ្តៀង,RH Kandieng,15,ពោធិ៍សាត់,Pursat,1502,កណ្ដៀង,Kandieng,1502,សំពៅមាស,Sampov Meas,150203,កណ្ដៀង,Kandieng,15020307,យស,Yos,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,ឈិន ឈីវរ័ត្ន,855 17 499 045,None,12.5849700946182,103.962368455428,01/01/2006,https://maps.app.goo.gl/qSHDMeGZkS67qvaK6,Operational,HF_LEVEL
413937,150209,HC ស្យា,HC Sya,15,ពោធិ៍សាត់,Pursat,1502,កណ្ដៀង,Kandieng,1502,សំពៅមាស,Sampov Meas,150208,ស្យា,Sya,15020804,បឹងចក,Boeng Chak,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ងួន សារិទ្ធ,855 12 491 607,None,12.6231466527772,104.006727315004,01/01/2006,https://maps.app.goo.gl/r8FoW5UvxcRFTgDW8,Operational,HF_LEVEL
705092,150210,HC ស្រែស្តុក,HC Srae Sdok,15,ពោធិ៍សាត់,Pursat,1502,កណ្ដៀង,Kandieng,1502,សំពៅមាស,Sampov Meas,150206,ស្រែស្ដុក,Srae Sdok,15020615,ពោធិ៍,Pou,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សុវណ្ណ ពិសី,855 89 637 882,None,12.6623677137325,103.950431278712,01/01/2006,https://maps.app.goo.gl/ihMsLTNqsnHs3Ty39,Operational,HF_LEVEL
883001,150211,HC រាំងទីល,HC Reang Til,15,ពោធិ៍សាត់,Pursat,1502,កណ្ដៀង,Kandieng,1502,សំពៅមាស,Sampov Meas,150205,រាំងទិល,Reang Til,15020501,រាំងទិល,Reang Til,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ខៀវ គឹមវាសនា,855 11 781 889,None,12.7841902723405,104.006273940843,01/01/2006,https://maps.app.goo.gl/otgxZdvdtnpNPpfH9,Operational,HF_LEVEL
948566,150212,HC ក្រគរ,HC Krokor,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,150307,ក្បាលត្រាច,Kbal Trach,15030708,សំរោង,Samraong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឡេន ឡូញ,855 12 502 750,None,12.5315186336166,104.212259757056,01/01/2006,https://goo.gl/maps/98pXweeRSLBBi5SF6,Operational,HF_LEVEL
208176,150213,HC កំពង់លួង,HC Kampong Luong,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,150305,កំពង់លួង,Kampong Luong,15030504,ភូមិទី៤,Phum Ti Buon,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ខន ភារ៉ា,855 10 402 836,None,12.5626162960086,104.208325650734,01/01/2006,https://goo.gl/maps/M1h9pCHuTCjc3Qb2A,Operational,HF_LEVEL
855603,150214,HC ឈើតុំ,HC Chheu Tom,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,150304,ឈើតុំ,Chheu Tom,15030407,កប៉ាស់,Kapas,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,កើត មឹម,855 97 7779736,None,12.2967863768792,104.176136760102,01/01/2014,https://maps.app.goo.gl/7DL9KgS8F4AZ6XM29,Operational,HF_LEVEL
580701,150215,HC បឹងកន្ទួត,HC Boeng Kantuot,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,150303,បឹងកន្ទួត,Boeng Kantuot,15030305,ត្រពាំងកន្ទួត,Trapeang Kantuot,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,វឿន ដា,855 12 498044,None,12.5282492204119,104.079436124491,01/01/2006,https://maps.app.goo.gl/H9zzMFUtV6U4H1Qv6,Operational,HF_LEVEL
856880,150216,HC ឈូកមាស,HC Chhouk Meas,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,150311,ត្នោតជុំ,Tnaot Chum,15031112,ឈើទាល,Chheu Teal,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សៀង អៀង,855 97 9735699,None,12.4769842821095,104.037780172191,01/01/2006,https://maps.app.goo.gl/JLUqdHedM4so5xMP6?g_st=it,Operational,HF_LEVEL
785230,150217,HC អន្សាចំបក់,HC Ansa Chambak,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,150302,អន្សាចំបក់,Ansa Chambak,15030201,ខ្សាច់ល្អិត,Khsach L'et,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ាន ចាន់ណាក់,855 97 257 6669,None,12.4967519804197,104.3165746271,01/01/2006,https://maps.apple.com/Ansa%20Chambak&t=m,Operational,HF_LEVEL
897079,150218,HC ភ្នំក្រវាញ,HC Phnom Kravanh,15,ពោធិ៍សាត់,Pursat,1504,ភ្នំក្រវ៉ាញ,Phnum Kravanh,1503,ភ្នំក្រវាញ,Phnum Kravanh,150402,លាច,Leach,15040207,ក្រូចឆ្មារ,Krouch Chhmar,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ធឿន​ កុសល,855 93 312 111,None,12.3541280684573,103.771834874732,01/01/2006,https://maps.app.goo.gl/HEG9Z1heM2M5kMxBA,Operational,HF_LEVEL
317303,150219,HC ព្រងិល,HC Prongil,15,ពោធិ៍សាត់,Pursat,1504,ភ្នំក្រវ៉ាញ,Phnum Kravanh,1503,ភ្នំក្រវាញ,Phnum Kravanh,150404,ព្រងិល,Prongil,15040404,ព្រងិល,Prongil,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ឹម​​ វណ្ណា,855 92 266 702,None,12.4046544741976,103.810128978854,01/01/2006,https://maps.app.goo.gl/E9g6bLscRYWEAPVk8,Operational,HF_LEVEL
926346,150220,HC សំរោង,HC Samraong,15,ពោធិ៍សាត់,Pursat,1504,ភ្នំក្រវ៉ាញ,Phnum Kravanh,1503,ភ្នំក្រវាញ,Phnum Kravanh,150407,សំរោង,Samraong,15040701,ព្រែក ១,Preaek Muoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ប៉ែន​ យុទ្ធា,855 12 850 920,None,12.3572070727106,103.735594733602,01/01/2006,https://maps.app.goo.gl/ehE2yB8uYdtvsLUb6,Operational,HF_LEVEL
263523,150222,HC ប្រម៉ោយ,HC Pramaoy,15,ពោធិ៍សាត់,Pursat,1506,វាលវែង,Veal Veaeng,1503,ភ្នំក្រវាញ,Phnum Kravanh,150604,ប្រម៉ោយ,Pramaoy,15060404,ប្រម៉ោយ,Pramaoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សុខ​ ឆុង,855 95 939 294,None,12.306539394329,103.106627928933,01/01/2006,https://maps.app.goo.gl/JoB9HJdahfZKCFVt8,Operational,HF_LEVEL
778979,150224,HC អន្លង់រាប,HC Anglong Reap,15,ពោធិ៍សាត់,Pursat,1506,វាលវែង,Veal Veaeng,1503,ភ្នំក្រវាញ,Phnum Kravanh,150603,អន្លង់រាប,Anlong Reab,15060303,ចំការជ្រៃខាងជើង,Chamka Chrey Khang Cheung,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ប្រាក់ យ៉ុង,855 16 436 917,None,12.2785346250292,103.014535741486,01/06/2015,https://maps.app.goo.gl/NXfvp4jyznKrPtxY8,Operational,HF_LEVEL
358601,150225,HC ហ៊ុនសែនថ្មដា,HC Hun Sen Thmarda,15,ពោធិ៍សាត់,Pursat,1506,វាលវែង,Veal Veaeng,1503,ភ្នំក្រវាញ,Phnum Kravanh,150605,ថ្មដា,Thma Da,15060502,កណ្ដាល,Kandal,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សិទ្ធ​ សុភាណា,855 99 607 607,None,12.15545162,102.7311659,01/01/2006,https://maps.app.goo.gl/ug2SU7K1rh6iFSXU9,Operational,HF_LEVEL
467829,150227,HC រលាប,HC Ro Leab,15,ពោធិ៍សាត់,Pursat,1505,ពោធិ៍សាត់,Pursat,1502,សំពៅមាស,Sampov Meas,150506,រលាប,Roleab,15050608,រលាប,Roleab,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ចាន់ ប៊ុនណា,855 17 866 236,None,12.48396758,103.917472,29/01/2013,https://maps.app.goo.gl/fyCENVP5cNazaZXa9,Operational,HF_LEVEL
362416,150228,HC កំពង់ពោធ៏,HC Kampong Po,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,150306,កំពង់ពោធិ៍,Kampong Pou,15030605,ពោធិរបង,Pou Robang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ឹប សារ៉ាត់,855 92 777391,None,12.5890494888985,104.091658953952,01/01/2013,https://maps.app.goo.gl/Qv2zMf83UnUzPhom9,Operational,HF_LEVEL
751678,150229,HC ស្នាអន្សារ,HC Sna Ansar,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,150309,ស្នាអន្សា,Sna Ansa,15030901,ស្នាអន្សា,Sna Ansa,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សៅ សុវណ្ណរ័ត្ន,855 92 212 953,None,12.5290712245687,104.138917903026,01/01/2013,https://maps.app.goo.gl/Pc98caXRo3EVhaG88,Operational,HF_LEVEL
242549,150230,HC ស្វាយសរ,HC Svay Sor,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,150310,ស្វាយស,Svay Sa,15031005,បឹងស្មុក,Boeng Smok,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហែម សំណាង,855 88 9835699,None,12.3379422561097,104.127109418096,01/01/2013,https://maps.app.goo.gl/EStMByY26XaMQnze8,Operational,HF_LEVEL
450752,150231,HC បាក់ចិញ្ជៀន,HC Bak Chichean,15,ពោធិ៍សាត់,Pursat,1504,ភ្នំក្រវ៉ាញ,Phnum Kravanh,1503,ភ្នំក្រវាញ,Phnum Kravanh,150401,បាក់ចិញ្ចៀន,Bak Chenhchien,15040106,អូរឬស្សី,Ou Ruessei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ប៊ុន ​ញ៉េន,855 92 812 848,None,12.46729846,103.7884744,01/01/2006,https://maps.app.goo.gl/fSji44eoDZeRuA8f9,Operational,HF_LEVEL
053266,150232,HC កញ្ជរ,HC Kognchor,15,ពោធិ៍សាត់,Pursat,1502,កណ្ដៀង,Kandieng,1502,សំពៅមាស,Sampov Meas,150204,កញ្ជរ,Kanhchor,15020410,ផ្លូវលួង,Phlov Luong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ុន ទេវី,855 92 308 345,None,12.6192550699679,104.059449671119,01/10/2013,https://maps.app.goo.gl/qthj5Rx7HiUXjgbu6,Operational,HF_LEVEL
192180,150233,RH មន្ទីរពេទ្យបង្អែក​ក្រគរ,RH Krakor,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,150307,ក្បាលត្រាច,Kbal Trach,15030708,សំរោង,Samraong,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,កែម ផារិទ្ធ,855 12 642 212,None,12.5316476304,104.212592348201,01/01/2014,https://goo.gl/maps/98pXweeRSLBBi5SF6,Operational,HF_LEVEL
771324,150234,RH មន្ទីរពេទ្យបង្អែក​ភ្នំក្រវាញ,RH Phnom Kravanh,15,ពោធិ៍សាត់,Pursat,1504,ភ្នំក្រវ៉ាញ,Phnum Kravanh,1503,ភ្នំក្រវាញ,Phnum Kravanh,150402,លាច,Leach,15040207,ក្រូចឆ្មារ,Krouch Chhmar,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,ប៊ិន សំអាត,855 17 822 744,None,12.3539259617677,103.7715071042,01/01/2016,https://maps.app.goo.gl/HEG9Z1heM2M5kMxBA,Operational,HF_LEVEL
953964,150302,HC រវៀង,HC Rovieng,15,ពោធិ៍សាត់,Pursat,0000,,,1503,ភ្នំក្រវាញ,Phnum Kravanh,000000,សំរោង,Samroang,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស្រុង ធានី,855 93 836 44,None,12.320476505001,103.513278760341,01/01/2023,https://maps.app.goo.gl/cn4xUjXvrNF8FWHg9,Operational,HF_LEVEL
014411,150303,HC សន្ទ្រែ,HC Santrae,15,ពោធិ៍សាត់,Pursat,0000,,,1503,ភ្នំក្រវាញ,Phnum Kravanh,000000,សន្ទ្រែ,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,យឹម សុខគិន,855 96 205 2873,None,12.3451705901523,103.775684363758,01/01/2023,https://maps.app.goo.gl/S9EfHC9QXqPmKmZaA,Operational,HF_LEVEL
800058,150304,HC រកាត,HC Rokat,15,ពោធិ៍សាត់,Pursat,0000,,,1503,ភ្នំក្រវាញ,Phnum Kravanh,000000,រកាត,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ចាន់ បូរ៉ា,855 96 87 33 221,None,12.3417625755892,103.763520797016,01/01/2023,https://maps.app.goo.gl/ZB4UAq8DVLu2xEB49,Operational,HF_LEVEL
331075,150305,HC អូរសោម,HC Ou Soam,15,ពោធិ៍សាត់,Pursat,0000,,,1503,ភ្នំក្រវាញ,Phnum Kravanh,000000,អូរសោម,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជា សំណាង,855 15 419 151,None,12.5352973370703,103.919730338204,01/01/2023,https://maps.app.goo.gl/TeHGej1eMZQnvJEdA,Operational,HF_LEVEL
586933,150306,HC ឧទ្យានសំកុសសែនជ័យ,HC Samkosh Sen Chey Garden,15,ពោធិ៍សាត់,Pursat,0000,,,1503,ភ្នំក្រវាញ,Phnum Kravanh,000000,ក្រពើពីរ,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជឹម រដ្ឋា,855 96 899 9914,None,12.2913497256321,102.994668815914,01/01/2023,https://maps.app.goo.gl/TeHGej1eMZQnvJEdA,Operational,HF_LEVEL
121732,150402,HC អន្លង់ត្នោត,HC Anglong Thnoat,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,000000,អន្លង់ត្នោត,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សំ ស៊ីដា,855 97 663 3088,None,12.530149969416,104.206258258675,01/01/2023,https://maps.app.goo.gl/s37AgVytw4aD2AkCA,Operational,HF_LEVEL
703980,150403,HC អូរសណ្តាន់,HC Ou Sandan,15,ពោធិ៍សាត់,Pursat,1503,ក្រគរ,Krakor,1504,ក្រគរ,Krakor,000000,អូរសណ្ដាន់,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,វុទ្ធីស្រីលក្ខ័ណ៏,855 12 478 405,None,12.5291595069174,104.107132516544,01/01/2023,https://maps.app.goo.gl/JW3HqeQLwJHSM89HA,Operational,HF_LEVEL
088190,,HC ប៊ុនរ៉ានីសែនជ័យ ដំណាក់ទ្រយឹង,HC Bunranysenchey Damnaktroyeung,15,ពោធិ៍សាត់,Pursat,1504,ភ្នំក្រវ៉ាញ,Phnum Kravanh,1503,ភ្នំក្រវាញ,Phnum Kravanh,,ព្រងិល,,,,,,,,,,ឈិន ឈីម,855 97 772 7773,None,12.167199,104.076044,,https://maps.app.goo.gl/4bB83p7CYUUUP1kZ9,Operational,HF_CODE;HF_TYPE_EN;HF_LEVEL;OWNERSHIP;COM_CODE;VIL_CODE;START_DATE
797332,160101,PH មន្ទីរពេទ្យខេត្តរតនគីរី,PH Ratanakiri,16,រតនគិរី,Ratanak Kiri,1602,បានលុង,Ban Lung,1601,បានលុង,Banlong,160204,បឹងកន្សែង,Boeng Kansaeng,16020403,ភ្នំស្វាយ,Phnom Svay,DPHI (GPS),PH,Provincial Hospital,មន្ទីរពេទ្យខេត្ត,,អូន សាវុធ,855 715377388,None,13.7518380315064,106.981364881481,01/01/2016,,Operational,HF_LEVEL
716458,160102,HC បានលុង,HC Banlung,16,រតនគិរី,Ratanak Kiri,1602,បានលុង,Ban Lung,1601,បានលុង,Banlong,160202,ឡាបានសៀក,Labansiek,16020201,ជ័យជំនះ,Chey Chumnas,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សឿ សុជាតិ,855 12819266,None,13.7388796089547,106.99081708031,01/01/2006,,Operational,HF_LEVEL
